season,date,regular,playoffs,home,away,spread_home,home_pts,away_pts,home_margin,home_win,ats_margin_home,covered_home,covered_away,team,opponent,is_home,abs_spread,team_win,opp_win,team_win_pct_before_game,opp_win_pct_before_game,team_recent_win_pct_3,opp_recent_win_pct_3,team_rest,opp_rest,team_pts_for,team_pts_against,team_margin,opp_pts_for,opp_pts_against,opp_margin,team_pts_for_5,team_pts_against_5,team_margin_5,opp_pts_for_5,opp_pts_against_5,opp_margin_5,delta_win_pct,delta_recent_win_pct_3,delta_rest,delta_pts_for_5,delta_margin_5,team_is_b2b,opp_is_b2b,team_is_3in4,opp_is_3in4,is_altitude_home,is_altitude_away,year,split
2018,2017-10-27,True,False,min,okc,2.0,119.0,116.0,3.0,1,5.0,1,0,min,okc,1,2.0,1,0,0.5,0.0,0.5,0.5,3.0,6.0,119.0,116.0,3.0,116.0,119.0,-3.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,-3.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-27,True,False,lal,tor,6.0,92.0,101.0,-9.0,0,-3.0,0,1,lal,tor,1,6.0,0,1,0.3333333333333333,0.0,0.3333333333333333,0.5,2.0,2.0,92.0,101.0,-9.0,101.0,92.0,9.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.3333333333333333,-0.1666666666666666,0.0,0.0,0.0,0,0,0,1,0,0,2017,train
2018,2017-10-27,True,False,atl,den,7.0,100.0,105.0,-5.0,0,2.0,1,0,atl,den,1,7.0,0,1,0.5,0.0,0.5,0.5,1.0,2.0,100.0,105.0,-5.0,105.0,100.0,5.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,-1.0,0.0,0.0,1,0,0,0,0,1,2017,train
2018,2017-10-27,True,False,gs,wsh,-12.0,120.0,117.0,3.0,1,-9.0,0,1,gs,wsh,1,12.0,1,0,0.5,0.5,0.5,0.5,2.0,2.0,120.0,117.0,3.0,117.0,120.0,-3.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2017,train
2018,2017-10-27,True,False,cha,hou,2.5,93.0,109.0,-16.0,0,-13.5,0,1,cha,hou,1,2.5,0,1,1.0,1.0,0.5,1.0,2.0,2.0,93.0,109.0,-16.0,109.0,93.0,16.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,-0.5,0.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-27,True,False,orl,sa,5.5,114.0,87.0,27.0,1,32.5,1,0,orl,sa,1,5.5,1,0,1.0,1.0,0.5,0.5,3.0,2.0,114.0,87.0,27.0,87.0,114.0,-27.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-27,True,False,ny,bkn,-2.0,107.0,86.0,21.0,1,19.0,1,0,ny,bkn,1,2.0,1,0,0.0,0.0,0.5,0.5,6.0,3.0,107.0,86.0,21.0,86.0,107.0,-21.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-28,True,False,no,cle,2.0,123.0,101.0,22.0,1,24.0,1,0,no,cle,1,2.0,1,0,0.0,0.5,0.5,0.5,8.0,3.0,123.0,101.0,22.0,101.0,123.0,-22.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-0.5,0.0,5.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-28,True,False,mem,hou,-2.0,103.0,89.0,14.0,1,12.0,1,0,mem,hou,1,2.0,1,0,1.0,1.0,1.0,1.0,2.0,1.0,103.0,89.0,14.0,89.0,103.0,-14.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,2017,train
2018,2017-10-28,True,False,mia,bos,1.0,90.0,96.0,-6.0,0,-5.0,0,1,mia,bos,1,1.0,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,2.0,90.0,96.0,-6.0,96.0,90.0,6.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-28,True,False,chi,okc,8.5,69.0,101.0,-32.0,0,-23.5,0,1,chi,okc,1,8.5,0,1,1.0,0.0,0.5,0.5,2.0,1.0,69.0,101.0,-32.0,101.0,69.0,32.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,2017,train
2018,2017-10-28,True,False,dal,phi,-0.0,110.0,112.0,-2.0,0,-2.0,0,1,dal,phi,1,0.0,0,1,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,5.0,110.0,112.0,-2.0,112.0,110.0,2.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-0.0833333333333333,0.0,-2.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-28,True,False,utah,lal,-10.5,96.0,81.0,15.0,1,4.5,1,0,utah,lal,1,10.5,1,0,1.0,1.0,0.5,0.5,7.0,8.0,96.0,81.0,15.0,81.0,96.0,-15.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-28,True,False,por,phx,-12.0,114.0,107.0,7.0,1,-5.0,0,1,por,phx,1,12.0,1,0,0.5,0.0,0.5,0.5,2.0,7.0,114.0,107.0,7.0,107.0,114.0,-7.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,-5.0,0.0,0.0,0,0,1,0,0,0,2017,train
2018,2017-10-28,True,False,lac,det,-8.0,87.0,95.0,-8.0,0,-16.0,0,1,lac,det,1,8.0,0,1,1.0,0.5,0.5,0.5,4.0,7.0,87.0,95.0,-8.0,95.0,87.0,8.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,-3.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-29,True,False,cle,ny,-10.5,95.0,114.0,-19.0,0,-29.5,0,1,cle,ny,1,10.5,0,1,0.6666666666666666,0.0,0.6666666666666666,0.5,5.0,5.0,95.0,114.0,-19.0,114.0,95.0,19.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-29,True,False,bkn,den,5.5,111.0,124.0,-13.0,0,-7.5,0,1,bkn,den,1,5.5,0,1,1.0,0.3333333333333333,1.0,0.3333333333333333,4.0,2.0,111.0,124.0,-13.0,124.0,111.0,13.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.6666666666666667,0.6666666666666667,2.0,0.0,0.0,0,0,0,1,0,1,2017,train
2018,2017-10-29,True,False,sac,wsh,8.0,83.0,110.0,-27.0,0,-19.0,0,1,sac,wsh,1,8.0,0,1,0.0,0.3333333333333333,0.5,0.3333333333333333,3.0,2.0,83.0,110.0,-27.0,110.0,83.0,27.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-0.3333333333333333,0.1666666666666666,1.0,0.0,0.0,0,0,0,1,0,0,2017,train
2018,2017-10-29,True,False,gs,det,-14.5,107.0,115.0,-8.0,0,-22.5,0,1,gs,det,1,14.5,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.0,107.0,115.0,-8.0,115.0,107.0,8.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,2017,train
2018,2017-10-29,True,False,ind,sa,6.5,97.0,94.0,3.0,1,9.5,1,0,ind,sa,1,6.5,1,0,0.5,0.5,0.5,0.5,9.0,2.0,97.0,94.0,3.0,94.0,97.0,-3.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,7.0,0.0,0.0,0,0,0,1,0,0,2017,train
2018,2017-10-29,True,False,atl,mil,6.0,106.0,117.0,-11.0,0,-5.0,0,1,atl,mil,1,6.0,0,1,0.0,1.0,0.5,0.5,2.0,10.0,106.0,117.0,-11.0,117.0,106.0,11.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-1.0,0.0,-8.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-29,True,False,cha,orl,-4.0,120.0,113.0,7.0,1,3.0,1,0,cha,orl,1,4.0,1,0,0.6666666666666666,0.5,0.6666666666666666,0.5,2.0,8.0,120.0,113.0,7.0,113.0,120.0,-7.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.1666666666666666,0.1666666666666666,-6.0,0.0,0.0,0,0,1,0,0,0,2017,train
2018,2017-10-30,True,False,lac,gs,6.0,113.0,141.0,-28.0,0,-22.0,0,1,lac,gs,1,6.0,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,7.0,113.0,141.0,-28.0,141.0,113.0,28.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,-5.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-30,True,False,utah,dal,-8.5,104.0,89.0,15.0,1,6.5,1,0,utah,dal,1,8.5,1,0,1.0,0.0,1.0,0.5,2.0,4.0,104.0,89.0,15.0,89.0,104.0,-15.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.5,-2.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-30,True,False,hou,phi,-7.0,107.0,115.0,-8.0,0,-15.0,0,1,hou,phi,1,7.0,0,1,0.5,0.5,0.5,0.6666666666666666,7.0,2.0,107.0,115.0,-8.0,115.0,107.0,8.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,-0.1666666666666666,5.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-30,True,False,por,tor,-4.0,85.0,99.0,-14.0,0,-18.0,0,1,por,tor,1,4.0,0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,3.0,85.0,99.0,-14.0,99.0,85.0,14.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.3333333333333333,0.3333333333333333,-1.0,0.0,0.0,0,0,1,0,0,0,2017,train
2018,2017-10-30,True,False,mem,cha,-5.5,99.0,104.0,-5.0,0,-10.5,0,1,mem,cha,1,5.5,0,1,1.0,0.0,1.0,0.5,2.0,7.0,99.0,104.0,-5.0,104.0,99.0,5.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.5,-5.0,0.0,0.0,0,0,1,0,0,0,2017,train
2018,2017-10-30,True,False,ny,den,5.0,116.0,110.0,6.0,1,11.0,1,0,ny,den,1,5.0,1,0,0.5,0.5,0.5,0.6666666666666666,3.0,1.0,116.0,110.0,6.0,110.0,116.0,-6.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,-0.1666666666666666,2.0,0.0,0.0,0,1,0,1,0,1,2017,train
2018,2017-10-30,True,False,bos,sa,-3.5,108.0,94.0,14.0,1,10.5,1,0,bos,sa,1,3.5,1,0,0.5,0.3333333333333333,0.5,0.3333333333333333,6.0,1.0,108.0,94.0,14.0,94.0,108.0,-14.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.1666666666666666,0.1666666666666666,5.0,0.0,0.0,0,1,0,1,0,0,2017,train
2018,2017-10-30,True,False,no,orl,-7.5,99.0,115.0,-16.0,0,-23.5,0,1,no,orl,1,7.5,0,1,0.5,0.3333333333333333,0.5,0.3333333333333333,2.0,1.0,99.0,115.0,-16.0,115.0,99.0,16.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.1666666666666666,0.1666666666666666,1.0,0.0,0.0,0,1,0,0,0,0,2017,train
2018,2017-10-31,True,False,ind,sac,-5.5,101.0,83.0,18.0,1,12.5,1,0,ind,sac,1,5.5,1,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,8.0,101.0,83.0,18.0,83.0,101.0,-18.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.3333333333333333,0.3333333333333333,-6.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-31,True,False,bkn,phx,-4.5,114.0,122.0,-8.0,0,-12.5,0,1,bkn,phx,1,4.5,0,1,0.75,0.0,0.6666666666666666,0.5,2.0,3.0,114.0,122.0,-8.0,122.0,114.0,8.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.75,0.1666666666666666,-1.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-10-31,True,False,mil,okc,2.5,91.0,110.0,-19.0,0,-16.5,0,1,mil,okc,1,2.5,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.0,3.0,91.0,110.0,-19.0,110.0,91.0,19.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,2017,train
2018,2017-10-31,True,False,lal,det,3.0,113.0,93.0,20.0,1,23.0,1,0,lal,det,1,3.0,1,0,0.25,0.75,0.3333333333333333,1.0,4.0,2.0,113.0,93.0,20.0,93.0,113.0,-20.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-0.5,-0.6666666666666667,2.0,0.0,0.0,0,0,0,1,0,0,2017,train
2018,2017-11-01,True,False,lac,dal,-10.5,119.0,98.0,21.0,1,10.5,1,0,lac,dal,1,10.5,1,0,0.5,0.0,0.3333333333333333,0.0,2.0,2.0,119.0,98.0,21.0,98.0,119.0,-21.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.3333333333333333,0.0,0.0,0.0,0,0,1,0,0,0,2017,train
2018,2017-11-01,True,False,utah,por,-3.5,112.0,103.0,9.0,1,5.5,1,0,utah,por,1,3.5,1,0,1.0,1.0,1.0,0.5,2.0,10.0,112.0,103.0,9.0,103.0,112.0,-9.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.5,-8.0,0.0,0.0,0,0,1,0,0,0,2017,train
2018,2017-11-01,True,False,den,tor,-1.5,129.0,111.0,18.0,1,16.5,1,0,den,tor,1,1.5,1,0,0.5,0.5,0.5,0.6666666666666666,9.0,2.0,129.0,111.0,18.0,111.0,129.0,-18.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,-0.1666666666666666,7.0,0.0,0.0,0,0,0,0,1,0,2017,train
2018,2017-11-01,True,False,no,min,-2.0,98.0,104.0,-6.0,0,-8.0,0,1,no,min,1,2.0,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,7.0,98.0,104.0,-6.0,104.0,98.0,6.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,-5.0,0.0,0.0,0,0,1,0,0,0,2017,train
2018,2017-11-01,True,False,mem,orl,-2.5,99.0,101.0,-2.0,0,-4.5,0,1,mem,orl,1,2.5,0,1,0.8,0.5,0.6666666666666666,0.6666666666666666,2.0,2.0,99.0,101.0,-2.0,101.0,99.0,2.0,102.4,95.2,7.2,112.86642522368982,110.84842351938646,2.018001704303366,0.3,0.0,0.0,-10.46642522368981,5.181998295696634,0,0,1,1,0,0,2017,train
2018,2017-11-01,True,False,ny,hou,6.0,97.0,119.0,-22.0,0,-16.0,0,1,ny,hou,1,6.0,0,1,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,2.0,4.0,97.0,119.0,-22.0,119.0,97.0,22.0,112.86642522368982,110.84842351938646,2.018001704303366,106.0,104.2,1.8,-0.1333333333333334,0.0,-2.0,6.866425223689816,0.2180017043033657,0,0,0,0,0,0,2017,train
2018,2017-11-01,True,False,bos,sac,-11.5,113.0,86.0,27.0,1,15.5,1,0,bos,sac,1,11.5,1,0,0.6666666666666666,0.25,0.6666666666666666,0.0,2.0,1.0,113.0,86.0,27.0,86.0,113.0,-27.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.4166666666666666,0.6666666666666666,1.0,0.0,0.0,0,1,0,0,0,0,2017,train
2018,2017-11-01,True,False,cle,ind,-10.5,107.0,124.0,-17.0,0,-27.5,0,1,cle,ind,1,10.5,0,1,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,7.0,107.0,124.0,-17.0,124.0,107.0,17.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.1666666666666666,0.0,-4.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-01,True,False,phi,atl,-7.5,119.0,109.0,10.0,1,2.5,1,0,phi,atl,1,7.5,1,0,0.0,0.2,0.5,0.0,7.0,6.0,119.0,109.0,10.0,109.0,119.0,-10.0,112.86642522368982,110.84842351938646,2.018001704303366,98.2,106.2,-8.0,-0.2,0.5,1.0,14.666425223689814,10.018001704303366,0,0,0,0,0,0,2017,train
2018,2017-11-01,True,False,cha,mil,-4.0,126.0,121.0,5.0,1,1.0,1,0,cha,mil,1,4.0,1,0,0.75,1.0,0.6666666666666666,0.5,3.0,3.0,126.0,121.0,5.0,121.0,126.0,-5.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-0.25,0.1666666666666666,0.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-01,True,False,wsh,phx,-11.0,116.0,122.0,-6.0,0,-17.0,0,1,wsh,phx,1,11.0,0,1,1.0,0.3333333333333333,0.5,0.3333333333333333,10.0,1.0,116.0,122.0,-6.0,122.0,116.0,6.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.6666666666666667,0.1666666666666666,9.0,0.0,0.0,0,1,0,1,0,0,2017,train
2018,2017-11-01,True,False,mia,chi,-9.5,97.0,91.0,6.0,1,-3.5,0,1,mia,chi,1,9.5,1,0,0.5,0.0,0.3333333333333333,0.5,4.0,8.0,97.0,91.0,6.0,91.0,97.0,-6.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,-0.1666666666666666,-4.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-02,True,False,sa,gs,8.5,92.0,112.0,-20.0,0,-11.5,0,1,sa,gs,1,8.5,0,1,1.0,0.75,0.5,0.6666666666666666,10.0,3.0,92.0,112.0,-20.0,112.0,92.0,20.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.25,-0.1666666666666666,7.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-02,True,False,por,lal,-6.0,113.0,110.0,3.0,1,-3.0,0,1,por,lal,1,6.0,1,0,0.5,0.5,0.3333333333333333,0.5,3.0,5.0,113.0,110.0,3.0,110.0,113.0,-3.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,-0.1666666666666666,-2.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-03,True,False,lal,bkn,-3.0,124.0,112.0,12.0,1,9.0,1,0,lal,bkn,1,3.0,1,0,0.4,0.0,0.6666666666666666,0.0,3.0,7.0,124.0,112.0,12.0,112.0,124.0,-12.0,102.2,104.0,-1.8,112.86642522368982,110.84842351938646,2.018001704303366,0.4,0.6666666666666666,-4.0,-10.666425223689814,-3.8180017043033656,0,0,0,0,0,0,2017,train
2018,2017-11-03,True,False,okc,bos,-6.5,94.0,101.0,-7.0,0,-13.5,0,1,okc,bos,1,6.5,0,1,0.6666666666666666,0.75,0.6666666666666666,1.0,9.0,6.0,94.0,101.0,-7.0,101.0,94.0,7.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-0.0833333333333333,-0.3333333333333333,3.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-03,True,False,den,mia,-5.5,95.0,94.0,1.0,1,-4.5,0,1,den,mia,1,5.5,1,0,0.6666666666666666,0.0,0.6666666666666666,0.5,2.0,10.0,95.0,94.0,1.0,94.0,95.0,-1.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.6666666666666666,0.1666666666666666,-8.0,0.0,0.0,0,0,0,0,1,0,2017,train
2018,2017-11-03,True,False,utah,tor,-2.0,100.0,109.0,-9.0,0,-11.0,0,1,utah,tor,1,2.0,0,1,1.0,0.4,1.0,0.6666666666666666,2.0,2.0,100.0,109.0,-9.0,109.0,100.0,9.0,102.8,91.2,11.6,104.0,104.8,-0.8,0.6,0.3333333333333333,0.0,-1.2000000000000028,12.4,0,0,1,1,0,0,2017,train
2018,2017-11-03,True,False,sa,cha,-4.5,108.0,101.0,7.0,1,2.5,1,0,sa,cha,1,4.5,1,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,4.0,108.0,101.0,7.0,101.0,108.0,-7.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.3333333333333333,0.3333333333333333,-3.0,0.0,0.0,1,0,0,0,0,0,2017,train
2018,2017-11-03,True,False,det,mil,-1.5,105.0,96.0,9.0,1,7.5,1,0,det,mil,1,1.5,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0,2.0,105.0,96.0,9.0,96.0,105.0,-9.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,7.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-03,True,False,atl,hou,9.0,104.0,119.0,-15.0,0,-6.0,0,1,atl,hou,1,9.0,0,1,0.0,0.8333333333333334,0.5,0.6666666666666666,5.0,2.0,104.0,119.0,-15.0,119.0,104.0,15.0,112.86642522368982,110.84842351938646,2.018001704303366,105.4,99.4,6.0,-0.8333333333333334,-0.1666666666666666,3.0,7.466425223689811,-3.981998295696634,0,0,0,0,0,0,2017,train
2018,2017-11-03,True,False,phi,ind,-5.0,121.0,110.0,11.0,1,6.0,1,0,phi,ind,1,5.0,1,0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,2.0,2.0,121.0,110.0,11.0,110.0,121.0,-11.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-0.1666666666666666,-0.3333333333333333,0.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-03,True,False,orl,chi,-7.5,83.0,105.0,-22.0,0,-29.5,0,1,orl,chi,1,7.5,0,1,1.0,0.0,1.0,0.0,7.0,2.0,83.0,105.0,-22.0,105.0,83.0,22.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-03,True,False,wsh,cle,-3.5,122.0,130.0,-8.0,0,-11.5,0,1,wsh,cle,1,3.5,0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,6.0,122.0,130.0,-8.0,130.0,122.0,8.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.3333333333333333,0.3333333333333333,-4.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-03,True,False,ny,phx,-4.5,120.0,107.0,13.0,1,8.5,1,0,ny,phx,1,4.5,1,0,0.5,0.5,0.6666666666666666,0.6666666666666666,2.0,2.0,120.0,107.0,13.0,107.0,120.0,-13.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,2017,train
2018,2017-11-04,True,False,den,gs,9.0,108.0,127.0,-19.0,0,-10.0,0,1,den,gs,1,9.0,0,1,0.75,0.8,0.6666666666666666,1.0,1.0,2.0,108.0,127.0,-19.0,127.0,108.0,19.0,112.86642522368982,110.84842351938646,2.018001704303366,123.0,107.8,15.2,-0.05,-0.3333333333333333,-1.0,-10.133574776310184,-13.181998295696634,1,0,1,0,1,0,2017,train
2018,2017-11-04,True,False,min,dal,-12.0,112.0,99.0,13.0,1,1.0,1,0,min,dal,1,12.0,1,0,0.6666666666666666,0.0,0.6666666666666666,0.0,8.0,3.0,112.0,99.0,13.0,99.0,112.0,-13.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.6666666666666666,0.6666666666666666,5.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-04,True,False,lac,mem,-5.0,104.0,113.0,-9.0,0,-14.0,0,1,lac,mem,1,5.0,0,1,0.6,0.5,0.3333333333333333,0.5,3.0,10.0,104.0,113.0,-9.0,113.0,104.0,9.0,110.2,101.2,9.0,112.86642522368982,110.84842351938646,2.018001704303366,0.0999999999999999,-0.1666666666666666,-7.0,-2.6664252236898136,6.981998295696634,0,0,0,0,0,0,2017,train
2018,2017-11-04,True,False,chi,no,5.5,90.0,96.0,-6.0,0,-0.5,0,1,chi,no,1,5.5,0,1,0.5,0.5,0.5,0.6666666666666666,7.0,9.0,90.0,96.0,-6.0,96.0,90.0,6.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,-0.1666666666666666,-2.0,0.0,0.0,0,0,0,0,0,0,2017,train
2018,2017-11-05,True,False,min,cha,-4.5,112.0,94.0,18.0,1,13.5,1,0,min,cha,1,4.5,1,0,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,2.0,112.0,94.0,18.0,94.0,112.0,-18.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.3333333333333333,-1.0,0.0,0.0,1,0,0,0,0,0,2017,train
2018,2017-11-05,True,False,cle,atl,-11.5,115.0,117.0,-2.0,0,-13.5,0,1,cle,atl,1,11.5,0,1,0.4,0.1666666666666666,0.3333333333333333,0.0,4.0,4.0,115.0,117.0,-2.0,117.0,115.0,2.0,103.2,112.6,-9.4,96.6,107.8,-11.2,0.2333333333333333,0.3333333333333333,0.0,6.6000000000000085,1.799999999999999,0,0,0,0,0,0,2017,train
